Time (sec),S:Load (lbs),S:Position (in),Ch:Position (in),Ch:Load (lbs),Ch:Stress (PSI),Ch:Strain (in),Set Point (),Cycles (),Ch:Strain_Orig ()
1942.880127,1371.937256,0.809395,0.809395,1371.937256,NaN,NaN,0.809414,0.000000,0.809395
1942.890137,1371.937256,0.809399,0.809399,1371.937256,NaN,NaN,0.809418,0.000000,0.809399
1942.900146,1371.122192,0.809402,0.809402,1371.122192,NaN,NaN,0.809422,0.000000,0.809402
1942.910034,1371.045288,0.809406,0.809406,1371.045288,NaN,NaN,0.809425,0.000000,0.809406
1942.920044,1371.306763,0.809410,0.809410,1371.306763,NaN,NaN,0.809429,0.000000,0.809410
1942.930054,1371.199097,0.809414,0.809414,1371.199097,NaN,NaN,0.809433,0.000000,0.809414
1942.940063,1371.660400,0.809418,0.809418,1371.660400,NaN,NaN,0.809437,0.000000,0.809418
1942.950073,1371.675781,0.809422,0.809422,1371.675781,NaN,NaN,0.809444,0.000000,0.809422
1942.960083,1371.798828,0.809425,0.809425,1371.798828,NaN,NaN,0.809444,0.000000,0.809425
1942.970093,1371.645020,0.809429,0.809429,1371.645020,NaN,NaN,0.809452,0.000000,0.809429
1942.980103,1371.045288,0.809433,0.809433,1371.045288,NaN,NaN,0.809456,0.000000,0.809433
1942.990112,1371.106812,0.809437,0.809437,1371.106812,NaN,NaN,0.809464,0.000000,0.809437
1943.000122,1371.152954,0.809441,0.809441,1371.152954,NaN,NaN,0.809467,0.000000,0.809441
1943.010132,1371.614258,0.809444,0.809444,1371.614258,NaN,NaN,0.809471,0.000000,0.809444
1943.020142,1371.091431,0.809452,0.809452,1371.091431,NaN,NaN,0.809475,0.000000,0.809452
1943.030151,1371.214478,0.809456,0.809456,1371.214478,NaN,NaN,0.809479,0.000000,0.809456
1943.040039,1371.706543,0.809464,0.809464,1371.706543,NaN,NaN,0.809483,0.000000,0.809464
1943.050049,1371.829590,0.809467,0.809467,1371.829590,NaN,NaN,0.809486,0.000000,0.809467
1943.060059,1371.629639,0.809471,0.809471,1371.629639,NaN,NaN,0.809490,0.000000,0.809471
1943.070068,1371.045288,0.809475,0.809475,1371.045288,NaN,NaN,0.809494,0.000000,0.809475
1943.080078,1371.183716,0.809479,0.809479,1371.183716,NaN,NaN,0.809498,0.000000,0.809479
1943.090088,1371.260620,0.809483,0.809483,1371.260620,NaN,NaN,0.809502,0.000000,0.809483
1943.100098,1371.414429,0.809486,0.809486,1371.414429,NaN,NaN,0.809505,0.000000,0.809486
1943.110107,1371.814209,0.809490,0.809490,1371.814209,NaN,NaN,0.809509,0.000000,0.809490
1943.120117,1372.244751,0.809494,0.809494,1372.244751,NaN,NaN,0.809517,0.000000,0.809494
1943.130127,1372.583130,0.809498,0.809498,1372.583130,NaN,NaN,0.809517,0.000000,0.809498
1943.140137,1372.198608,0.809502,0.809502,1372.198608,NaN,NaN,0.809525,0.000000,0.809502
1943.150146,1372.260132,0.809505,0.809505,1372.260132,NaN,NaN,0.809528,0.000000,0.809505
1943.160034,1372.398560,0.809509,0.809509,1372.398560,NaN,NaN,0.809532,0.000000,0.809509
1943.170044,1371.706543,0.809513,0.809513,1371.706543,NaN,NaN,0.809536,0.000000,0.809513
1943.180054,1371.322144,0.809517,0.809517,1371.322144,NaN,NaN,0.809540,0.000000,0.809517
1943.190063,1372.152588,0.809525,0.809525,1372.152588,NaN,NaN,0.809544,0.000000,0.809525
1943.200073,1371.414429,0.809525,0.809525,1371.414429,NaN,NaN,0.809547,0.000000,0.809525
1943.210083,1371.752686,0.809532,0.809532,1371.752686,NaN,NaN,0.809551,0.000000,0.809532
1943.220093,1371.983398,0.809536,0.809536,1371.983398,NaN,NaN,0.809555,0.000000,0.809536
1943.230103,1372.306274,0.809540,0.809540,1372.306274,NaN,NaN,0.809559,0.000000,0.809540
1943.240112,1372.137207,0.809544,0.809544,1372.137207,NaN,NaN,0.809563,0.000000,0.809544
1943.250122,1371.829590,0.809547,0.809547,1371.829590,NaN,NaN,0.809566,0.000000,0.809547
1943.260132,1371.860352,0.809551,0.809551,1371.860352,NaN,NaN,0.809570,0.000000,0.809551
1943.270142,1372.444702,0.809555,0.809555,1372.444702,NaN,NaN,0.809574,0.000000,0.809555
1943.280151,1372.306274,0.809559,0.809559,1372.306274,NaN,NaN,0.809578,0.000000,0.809559
1943.290039,1372.244751,0.809563,0.809563,1372.244751,NaN,NaN,0.809589,0.000000,0.809563
1943.300049,1372.244751,0.809566,0.809566,1372.244751,NaN,NaN,0.809589,0.000000,0.809566
1943.310059,1372.290894,0.809570,0.809570,1372.290894,NaN,NaN,0.809597,0.000000,0.809570
1943.320068,1372.060303,0.809574,0.809574,1372.060303,NaN,NaN,0.809601,0.000000,0.809574
1943.330078,1372.260132,0.809578,0.809578,1372.260132,NaN,NaN,0.809605,0.000000,0.809578
1943.340088,1372.029541,0.809586,0.809586,1372.029541,NaN,NaN,0.809608,0.000000,0.809586
1943.350098,1371.245239,0.809589,0.809589,1371.245239,NaN,NaN,0.809612,0.000000,0.809589
1943.360107,1372.475464,0.809597,0.809597,1372.475464,NaN,NaN,0.809616,0.000000,0.809597
1943.370117,1372.029541,0.809601,0.809601,1372.029541,NaN,NaN,0.809620,0.000000,0.809601
1943.380127,1372.229370,0.809605,0.809605,1372.229370,NaN,NaN,0.809624,0.000000,0.809605
1943.390137,1372.398560,0.809608,0.809608,1372.398560,NaN,NaN,0.809628,0.000000,0.809608
1943.400146,1372.306274,0.809612,0.809612,1372.306274,NaN,NaN,0.809631,0.000000,0.809612
1943.410034,1372.613892,0.809616,0.809616,1372.613892,NaN,NaN,0.809635,0.000000,0.809616
1943.420044,1372.444702,0.809620,0.809620,1372.444702,NaN,NaN,0.809639,0.000000,0.809620
1943.430054,1371.983398,0.809624,0.809624,1371.983398,NaN,NaN,0.809643,0.000000,0.809624
1943.440063,1372.475464,0.809628,0.809628,1372.475464,NaN,NaN,0.809647,0.000000,0.809628
1943.450073,1371.998779,0.809631,0.809631,1371.998779,NaN,NaN,0.809650,0.000000,0.809631
1943.460083,1372.213989,0.809635,0.809635,1372.213989,NaN,NaN,0.809658,0.000000,0.809635
1943.470093,1372.706177,0.809639,0.809639,1372.706177,NaN,NaN,0.809658,0.000000,0.809639
1943.480103,1372.690796,0.809643,0.809643,1372.690796,NaN,NaN,0.809666,0.000000,0.809643
1943.490112,1372.998291,0.809647,0.809647,1372.998291,NaN,NaN,0.809669,0.000000,0.809647
1943.500122,1372.183350,0.809650,0.809650,1372.183350,NaN,NaN,0.809673,0.000000,0.809650
1943.510132,1372.260132,0.809654,0.809654,1372.260132,NaN,NaN,0.809677,0.000000,0.809654
1943.520142,1372.167969,0.809658,0.809658,1372.167969,NaN,NaN,0.809681,0.000000,0.809658
1943.530151,1372.690796,0.809666,0.809666,1372.690796,NaN,NaN,0.809685,0.000000,0.809666
1943.540039,1372.583130,0.809666,0.809666,1372.583130,NaN,NaN,0.809689,0.000000,0.809666
1943.550049,1372.813843,0.809673,0.809673,1372.813843,NaN,NaN,0.809692,0.000000,0.809673
1943.560059,1372.936768,0.809677,0.809677,1372.936768,NaN,NaN,0.809696,0.000000,0.809677
1943.570068,1372.706177,0.809681,0.809681,1372.706177,NaN,NaN,0.809700,0.000000,0.809681
1943.580078,1373.490479,0.809685,0.809685,1373.490479,NaN,NaN,0.809708,0.000000,0.809685
1943.590088,1373.029053,0.809689,0.809689,1373.029053,NaN,NaN,0.809711,0.000000,0.809689
1943.600098,1372.444702,0.809692,0.809692,1372.444702,NaN,NaN,0.809715,0.000000,0.809692
1943.610107,1372.644653,0.809696,0.809696,1372.644653,NaN,NaN,0.809719,0.000000,0.809696
1943.620117,1372.798462,0.809700,0.809700,1372.798462,NaN,NaN,0.809723,0.000000,0.809700
1943.630127,1372.567749,0.809708,0.809708,1372.567749,NaN,NaN,0.809731,0.000000,0.809708
1943.640137,1372.583130,0.809711,0.809711,1372.583130,NaN,NaN,0.809731,0.000000,0.809711
1943.650146,1372.644653,0.809715,0.809715,1372.644653,NaN,NaN,0.809738,0.000000,0.809715
1943.660034,1373.198242,0.809719,0.809719,1373.198242,NaN,NaN,0.809742,0.000000,0.809719
1943.670044,1373.152100,0.809723,0.809723,1373.152100,NaN,NaN,0.809746,0.000000,0.809723
1943.680054,1372.690796,0.809727,0.809727,1372.690796,NaN,NaN,0.809750,0.000000,0.809727
1943.690063,1372.813843,0.809731,0.809731,1372.813843,NaN,NaN,0.809753,0.000000,0.809731
1943.700073,1372.598511,0.809738,0.809738,1372.598511,NaN,NaN,0.809757,0.000000,0.809738
1943.710083,1372.721558,0.809738,0.809738,1372.721558,NaN,NaN,0.809761,0.000000,0.809738
1943.720093,1373.582642,0.809746,0.809746,1373.582642,NaN,NaN,0.809765,0.000000,0.809746
1943.730103,1373.505859,0.809750,0.809750,1373.505859,NaN,NaN,0.809769,0.000000,0.809750
1943.740112,1373.536499,0.809753,0.809753,1373.536499,NaN,NaN,0.809772,0.000000,0.809753
1943.750122,1373.167480,0.809757,0.809757,1373.167480,NaN,NaN,0.809776,0.000000,0.809757
1943.760132,1373.105957,0.809761,0.809761,1373.105957,NaN,NaN,0.809780,0.000000,0.809761
1943.770142,1373.182861,0.809765,0.809765,1373.182861,NaN,NaN,0.809784,0.000000,0.809765
1943.780151,1372.767700,0.809769,0.809769,1372.767700,NaN,NaN,0.809788,0.000000,0.809769
1943.790039,1372.398560,0.809772,0.809772,1372.398560,NaN,NaN,0.809792,0.000000,0.809772
1943.800049,1372.675415,0.809776,0.809776,1372.675415,NaN,NaN,0.809799,0.000000,0.809776
1943.810059,1373.182861,0.809780,0.809780,1373.182861,NaN,NaN,0.809799,0.000000,0.809780
1943.820068,1373.121338,0.809784,0.809784,1373.121338,NaN,NaN,0.809807,0.000000,0.809784
1943.830078,1373.413574,0.809788,0.809788,1373.413574,NaN,NaN,0.809811,0.000000,0.809788
1943.840088,1373.659546,0.809792,0.809792,1373.659546,NaN,NaN,0.809814,0.000000,0.809792
1943.850098,1373.321289,0.809795,0.809795,1373.321289,NaN,NaN,0.809818,0.000000,0.809795
1943.860107,1373.152100,0.809799,0.809799,1373.152100,NaN,NaN,0.809822,0.000000,0.809799
1943.870117,1373.244385,0.809807,0.809807,1373.244385,NaN,NaN,0.809830,0.000000,0.809807
1943.880127,1373.352051,0.809807,0.809807,1373.352051,NaN,NaN,0.809834,0.000000,0.809807
1943.890137,1373.336670,0.809814,0.809814,1373.336670,NaN,NaN,0.809837,0.000000,0.809814
1943.900146,1373.290527,0.809818,0.809818,1373.290527,NaN,NaN,0.809841,0.000000,0.809818
1943.910034,1373.767212,0.809822,0.809822,1373.767212,NaN,NaN,0.809845,0.000000,0.809822
1943.920044,1373.967163,0.809830,0.809830,1373.967163,NaN,NaN,0.809849,0.000000,0.809830
1943.930054,1374.305420,0.809834,0.809834,1374.305420,NaN,NaN,0.809853,0.000000,0.809834
1943.940063,1373.613403,0.809837,0.809837,1373.613403,NaN,NaN,0.809856,0.000000,0.809837
1943.950073,1373.259766,0.809841,0.809841,1373.259766,NaN,NaN,0.809860,0.000000,0.809841
1943.960083,1373.290527,0.809845,0.809845,1373.290527,NaN,NaN,0.809864,0.000000,0.809845
1943.970093,1373.444336,0.809849,0.809849,1373.444336,NaN,NaN,0.809872,0.000000,0.809849
1943.980103,1373.290527,0.809853,0.809853,1373.290527,NaN,NaN,0.809872,0.000000,0.809853
1943.990112,1373.736450,0.809856,0.809856,1373.736450,NaN,NaN,0.809879,0.000000,0.809856
1944.000122,1373.321289,0.809860,0.809860,1373.321289,NaN,NaN,0.809883,0.000000,0.809860
1944.010132,1373.767212,0.809864,0.809864,1373.767212,NaN,NaN,0.809887,0.000000,0.809864
1944.020142,1374.136353,0.809868,0.809868,1374.136353,NaN,NaN,0.809891,0.000000,0.809868
1944.030151,1373.290527,0.809872,0.809872,1373.290527,NaN,NaN,0.809895,0.000000,0.809872
1944.040039,1373.398193,0.809879,0.809879,1373.398193,NaN,NaN,0.809898,0.000000,0.809879
1944.050049,1373.321289,0.809879,0.809879,1373.321289,NaN,NaN,0.809902,0.000000,0.809879
1944.060059,1373.982544,0.809887,0.809887,1373.982544,NaN,NaN,0.809906,0.000000,0.809887
1944.070068,1373.567261,0.809891,0.809891,1373.567261,NaN,NaN,0.809910,0.000000,0.809891
1944.080078,1374.013306,0.809895,0.809895,1374.013306,NaN,NaN,0.809914,0.000000,0.809895
1944.090088,1374.336182,0.809898,0.809898,1374.336182,NaN,NaN,0.809917,0.000000,0.809898
1944.100098,1374.674561,0.809902,0.809902,1374.674561,NaN,NaN,0.809921,0.000000,0.809902
1944.110107,1374.274658,0.809906,0.809906,1374.274658,NaN,NaN,0.809925,0.000000,0.809906
1944.120117,1373.874878,0.809910,0.809910,1373.874878,NaN,NaN,0.809929,0.000000,0.809910
1944.130127,1373.813354,0.809914,0.809914,1373.813354,NaN,NaN,0.809933,0.000000,0.809914
1944.140137,1374.059448,0.809917,0.809917,1374.059448,NaN,NaN,0.809937,0.000000,0.809917
1944.150146,1374.536133,0.809921,0.809921,1374.536133,NaN,NaN,0.809940,0.000000,0.809921
1944.160034,1374.290039,0.809925,0.809925,1374.290039,NaN,NaN,0.809952,0.000000,0.809925
1944.170044,1374.182495,0.809929,0.809929,1374.182495,NaN,NaN,0.809956,0.000000,0.809929
1944.180054,1374.520752,0.809933,0.809933,1374.520752,NaN,NaN,0.809959,0.000000,0.809933
1944.190063,1373.859497,0.809937,0.809937,1373.859497,NaN,NaN,0.809963,0.000000,0.809937
1944.200073,1373.767212,0.809940,0.809940,1373.767212,NaN,NaN,0.809967,0.000000,0.809940
1944.210083,1373.659546,0.809952,0.809952,1373.659546,NaN,NaN,0.809971,0.000000,0.809952
1944.220093,1373.505859,0.809952,0.809952,1373.505859,NaN,NaN,0.809975,0.000000,0.809952
1944.230103,1373.982544,0.809959,0.809959,1373.982544,NaN,NaN,0.809978,0.000000,0.809959
1944.240112,1374.766846,0.809963,0.809963,1374.766846,NaN,NaN,0.809982,0.000000,0.809963
1944.250122,1374.413086,0.809967,0.809967,1374.413086,NaN,NaN,0.809986,0.000000,0.809967
1944.260132,1374.705322,0.809971,0.809971,1374.705322,NaN,NaN,0.809990,0.000000,0.809971
1944.270142,1374.351562,0.809975,0.809975,1374.351562,NaN,NaN,0.809994,0.000000,0.809975
1944.280151,1374.059448,0.809978,0.809978,1374.059448,NaN,NaN,0.809998,0.000000,0.809978
1944.290039,1373.874878,0.809982,0.809982,1373.874878,NaN,NaN,0.810001,0.000000,0.809982
1944.300049,1374.305420,0.809986,0.809986,1374.305420,NaN,NaN,0.810005,0.000000,0.809986
1944.310059,1374.213135,0.809990,0.809990,1374.213135,NaN,NaN,0.810009,0.000000,0.809990
1944.320068,1374.274658,0.809994,0.809994,1374.274658,NaN,NaN,0.810013,0.000000,0.809994
1944.330078,1374.366943,0.809998,0.809998,1374.366943,NaN,NaN,0.810020,0.000000,0.809998
1944.340088,1374.305420,0.810001,0.810001,1374.305420,NaN,NaN,0.810024,0.000000,0.810001
1944.350098,1374.489990,0.810005,0.810005,1374.489990,NaN,NaN,0.810028,0.000000,0.810005
1944.360107,1374.182495,0.810009,0.810009,1374.182495,NaN,NaN,0.810032,0.000000,0.810009
1944.370117,1374.074829,0.810013,0.810013,1374.074829,NaN,NaN,0.810036,0.000000,0.810013
1944.380127,1374.213135,0.810020,0.810020,1374.213135,NaN,NaN,0.810040,0.000000,0.810020
1944.390137,1374.197754,0.810020,0.810020,1374.197754,NaN,NaN,0.810043,0.000000,0.810020
1944.400146,1374.305420,0.810028,0.810028,1374.305420,NaN,NaN,0.810047,0.000000,0.810028
1944.410034,1373.844116,0.810032,0.810032,1373.844116,NaN,NaN,0.810051,0.000000,0.810032
1944.420044,1374.105591,0.810036,0.810036,1374.105591,NaN,NaN,0.810055,0.000000,0.810036
1944.430054,1374.336182,0.810040,0.810040,1374.336182,NaN,NaN,0.810059,0.000000,0.810040
1944.440063,1374.597656,0.810043,0.810043,1374.597656,NaN,NaN,0.810062,0.000000,0.810043
1944.450073,1374.689941,0.810047,0.810047,1374.689941,NaN,NaN,0.810066,0.000000,0.810047
1944.460083,1374.643799,0.810051,0.810051,1374.643799,NaN,NaN,0.810070,0.000000,0.810051
1944.470093,1374.551514,0.810055,0.810055,1374.551514,NaN,NaN,0.810078,0.000000,0.810055
1944.480103,1374.290039,0.810059,0.810059,1374.290039,NaN,NaN,0.810081,0.000000,0.810059
1944.490112,1374.905151,0.810062,0.810062,1374.905151,NaN,NaN,0.810085,0.000000,0.810062
1944.500122,1374.859009,0.810066,0.810066,1374.859009,NaN,NaN,0.810093,0.000000,0.810066
1944.510132,1374.551514,0.810070,0.810070,1374.551514,NaN,NaN,0.810097,0.000000,0.810070
1944.520142,1374.505371,0.810078,0.810078,1374.505371,NaN,NaN,0.810101,0.000000,0.810078
1944.530151,1374.935913,0.810081,0.810081,1374.935913,NaN,NaN,0.810104,0.000000,0.810081
1944.540039,1374.812988,0.810085,0.810085,1374.812988,NaN,NaN,0.810108,0.000000,0.810085
1944.550049,1375.135864,0.810093,0.810093,1375.135864,NaN,NaN,0.810112,0.000000,0.810093
1944.560059,1374.766846,0.810093,0.810093,1374.766846,NaN,NaN,0.810116,0.000000,0.810093
1944.570068,1374.628418,0.810101,0.810101,1374.628418,NaN,NaN,0.810120,0.000000,0.810101
1944.580078,1374.905151,0.810104,0.810104,1374.905151,NaN,NaN,0.810123,0.000000,0.810104
1944.590088,1374.874390,0.810108,0.810108,1374.874390,NaN,NaN,0.810127,0.000000,0.810108
1944.600098,1374.966675,0.810112,0.810112,1374.966675,NaN,NaN,0.810131,0.000000,0.810112
1944.610107,1374.859009,0.810116,0.810116,1374.859009,NaN,NaN,0.810135,0.000000,0.810116
1944.620117,1374.874390,0.810120,0.810120,1374.874390,NaN,NaN,0.810139,0.000000,0.810120
1944.630127,1375.182007,0.810123,0.810123,1375.182007,NaN,NaN,0.810143,0.000000,0.810123
1944.640137,1374.905151,0.810127,0.810127,1374.905151,NaN,NaN,0.810146,0.000000,0.810127
1944.650146,1375.028198,0.810131,0.810131,1375.028198,NaN,NaN,0.810150,0.000000,0.810131
1944.660034,1375.074341,0.810135,0.810135,1375.074341,NaN,NaN,0.810154,0.000000,0.810135
1944.670044,1374.874390,0.810139,0.810139,1374.874390,NaN,NaN,0.810162,0.000000,0.810139
1944.680054,1375.243530,0.810143,0.810143,1375.243530,NaN,NaN,0.810165,0.000000,0.810143
1944.690063,1375.135864,0.810146,0.810146,1375.135864,NaN,NaN,0.810169,0.000000,0.810146
1944.700073,1374.874390,0.810150,0.810150,1374.874390,NaN,NaN,0.810173,0.000000,0.810150
1944.710083,1374.736084,0.810154,0.810154,1374.736084,NaN,NaN,0.810177,0.000000,0.810154
1944.720093,1375.212769,0.810162,0.810162,1375.212769,NaN,NaN,0.810181,0.000000,0.810162
1944.730103,1374.720703,0.810162,0.810162,1374.720703,NaN,NaN,0.810184,0.000000,0.810162
1944.740112,1375.089722,0.810169,0.810169,1375.089722,NaN,NaN,0.810188,0.000000,0.810169
1944.750122,1375.535645,0.810173,0.810173,1375.535645,NaN,NaN,0.810192,0.000000,0.810173
1944.760132,1375.397339,0.810177,0.810177,1375.397339,NaN,NaN,0.810200,0.000000,0.810177
1944.770142,1375.505005,0.810181,0.810181,1375.505005,NaN,NaN,0.810204,0.000000,0.810181
1944.780151,1375.551025,0.810184,0.810184,1375.551025,NaN,NaN,0.810207,0.000000,0.810184
1944.790039,1375.335815,0.810188,0.810188,1375.335815,NaN,NaN,0.810211,0.000000,0.810188
1944.800049,1375.120483,0.810192,0.810192,1375.120483,NaN,NaN,0.810215,0.000000,0.810192
1944.810059,1375.412720,0.810200,0.810200,1375.412720,NaN,NaN,0.810219,0.000000,0.810200
1944.820068,1375.305054,0.810204,0.810204,1375.305054,NaN,NaN,0.810223,0.000000,0.810204
1944.830078,1375.428101,0.810207,0.810207,1375.428101,NaN,NaN,0.810226,0.000000,0.810207
1944.840088,1375.812500,0.810211,0.810211,1375.812500,NaN,NaN,0.810234,0.000000,0.810211
1944.850098,1375.412720,0.810215,0.810215,1375.412720,NaN,NaN,0.810238,0.000000,0.810215
1944.860107,1375.551025,0.810219,0.810219,1375.551025,NaN,NaN,0.810242,0.000000,0.810219
1944.870117,1375.228149,0.810223,0.810223,1375.228149,NaN,NaN,0.810246,0.000000,0.810223
1944.880127,1375.505005,0.810226,0.810226,1375.505005,NaN,NaN,0.810249,0.000000,0.810226
1944.890137,1375.412720,0.810230,0.810230,1375.412720,NaN,NaN,0.810253,0.000000,0.810230
1944.900146,1374.797607,0.810234,0.810234,1374.797607,NaN,NaN,0.810257,0.000000,0.810234
1944.910034,1374.997437,0.810242,0.810242,1374.997437,NaN,NaN,0.810261,0.000000,0.810242
1944.920044,1375.182007,0.810246,0.810246,1375.182007,NaN,NaN,0.810265,0.000000,0.810246
1944.930054,1375.689453,0.810249,0.810249,1375.689453,NaN,NaN,0.810268,0.000000,0.810249
1944.940063,1375.412720,0.810253,0.810253,1375.412720,NaN,NaN,0.810272,0.000000,0.810253
1944.950073,1375.843262,0.810257,0.810257,1375.843262,NaN,NaN,0.810276,0.000000,0.810257
1944.960083,1375.627930,0.810261,0.810261,1375.627930,NaN,NaN,0.810280,0.000000,0.810261
1944.970093,1375.074341,0.810265,0.810265,1375.074341,NaN,NaN,0.810284,0.000000,0.810265
1944.980103,1375.566406,0.810268,0.810268,1375.566406,NaN,NaN,0.810287,0.000000,0.810268
1944.990112,1376.027832,0.810272,0.810272,1376.027832,NaN,NaN,0.810291,0.000000,0.810272
1945.000122,1375.274292,0.810276,0.810276,1375.274292,NaN,NaN,0.810295,0.000000,0.810276
1945.010132,1375.766357,0.810280,0.810280,1375.766357,NaN,NaN,0.810303,0.000000,0.810280
1945.020142,1375.827881,0.810284,0.810284,1375.827881,NaN,NaN,0.810307,0.000000,0.810284
1945.030151,1376.058594,0.810287,0.810287,1376.058594,NaN,NaN,0.810310,0.000000,0.810287
1945.040039,1376.304565,0.810291,0.810291,1376.304565,NaN,NaN,0.810314,0.000000,0.810291
1945.050049,1375.520386,0.810295,0.810295,1375.520386,NaN,NaN,0.810322,0.000000,0.810295
1945.060059,1375.612549,0.810299,0.810299,1375.612549,NaN,NaN,0.810326,0.000000,0.810299
1945.070068,1375.674072,0.810303,0.810303,1375.674072,NaN,NaN,0.810329,0.000000,0.810303
1945.080078,1375.950928,0.810310,0.810310,1375.950928,NaN,NaN,0.810333,0.000000,0.810310
1945.090088,1376.120117,0.810314,0.810314,1376.120117,NaN,NaN,0.810337,0.000000,0.810314
1945.100098,1376.150879,0.810322,0.810322,1376.150879,NaN,NaN,0.810341,0.000000,0.810322
1945.110107,1376.473755,0.810326,0.810326,1376.473755,NaN,NaN,0.810345,0.000000,0.810326
1945.120117,1376.212280,0.810329,0.810329,1376.212280,NaN,NaN,0.810349,0.000000,0.810329
1945.130127,1376.181641,0.810333,0.810333,1376.181641,NaN,NaN,0.810352,0.000000,0.810333
1945.140137,1376.012451,0.810337,0.810337,1376.012451,NaN,NaN,0.810356,0.000000,0.810337
1945.150146,1375.704834,0.810341,0.810341,1375.704834,NaN,NaN,0.810360,0.000000,0.810341
1945.160034,1376.073975,0.810345,0.810345,1376.073975,NaN,NaN,0.810364,0.000000,0.810345
1945.170044,1376.181641,0.810349,0.810349,1376.181641,NaN,NaN,0.810368,0.000000,0.810349
1945.180054,1375.966309,0.810352,0.810352,1375.966309,NaN,NaN,0.810375,0.000000,0.810352
1945.190063,1375.966309,0.810356,0.810356,1375.966309,NaN,NaN,0.810379,0.000000,0.810356
1945.200073,1376.381470,0.810360,0.810360,1376.381470,NaN,NaN,0.810383,0.000000,0.810360
1945.210083,1376.396851,0.810364,0.810364,1376.396851,NaN,NaN,0.810387,0.000000,0.810364
