Time (sec),S:Load (lbs),S:Position (in),Ch:Position (in),Ch:Load (lbs),Ch:Stress (PSI),Ch:Strain (in),Set Point (),Cycles (),Ch:Strain_Orig ()
12.005000,437.736176,0.854317,0.854317,437.736176,NaN,NaN,4630.361328,0.000000,0.854317
12.006001,438.136017,0.854519,0.854519,438.136017,NaN,NaN,4630.745605,0.000000,0.854519
12.007001,438.489716,0.854725,0.854725,438.489716,NaN,NaN,4631.207031,0.000000,0.854725
12.008000,438.674225,0.854931,0.854931,438.674225,NaN,NaN,4631.591797,0.000000,0.854931
12.009001,438.612732,0.855133,0.855133,438.612732,NaN,NaN,4631.976074,0.000000,0.855133
12.010000,438.720367,0.855339,0.855339,438.720367,NaN,NaN,4632.437500,0.000000,0.855339
12.011001,439.181702,0.855545,0.855545,439.181702,NaN,NaN,4632.821777,0.000000,0.855545
12.012001,439.566162,0.855747,0.855747,439.566162,NaN,NaN,4633.206543,0.000000,0.855747
12.013000,439.873718,0.855953,0.855953,439.873718,NaN,NaN,4633.667480,0.000000,0.855953
12.014001,439.889099,0.856159,0.856159,439.889099,NaN,NaN,4634.052246,0.000000,0.856159
12.015000,439.950623,0.856365,0.856365,439.950623,NaN,NaN,4634.513672,0.000000,0.856365
12.016001,440.350433,0.856571,0.856571,440.350433,NaN,NaN,4634.897949,0.000000,0.856571
12.017000,440.750275,0.856777,0.856777,440.750275,NaN,NaN,4635.282227,0.000000,0.856777
12.018001,441.011688,0.856979,0.856979,441.011688,NaN,NaN,4635.743652,0.000000,0.856979
12.019001,441.088593,0.857185,0.857185,441.088593,NaN,NaN,4636.127930,0.000000,0.857185
12.020000,441.257751,0.857391,0.857391,441.257751,NaN,NaN,4636.512695,0.000000,0.857391
12.021001,441.688324,0.857594,0.857594,441.688324,NaN,NaN,4636.974121,0.000000,0.857594
12.022000,442.180420,0.857800,0.857800,442.180420,NaN,NaN,4637.358398,0.000000,0.857800
12.023001,442.734039,0.858006,0.858006,442.734039,NaN,NaN,4637.819824,0.000000,0.858006
12.024000,442.764801,0.858208,0.858208,442.764801,NaN,NaN,4638.204102,0.000000,0.858208
12.025001,442.611023,0.858414,0.858414,442.611023,NaN,NaN,4638.588867,0.000000,0.858414
12.026001,442.488007,0.858624,0.858624,442.488007,NaN,NaN,4639.049805,0.000000,0.858624
12.027000,442.764801,0.858826,0.858826,442.764801,NaN,NaN,4639.434570,0.000000,0.858826
12.028001,442.887817,0.859032,0.859032,442.887817,NaN,NaN,4639.818848,0.000000,0.859032
12.029000,442.887817,0.859238,0.859238,442.887817,NaN,NaN,4640.280273,0.000000,0.859238
12.030001,442.718658,0.859440,0.859440,442.718658,NaN,NaN,4640.664551,0.000000,0.859440
12.031000,442.595642,0.859646,0.859646,442.595642,NaN,NaN,4641.125977,0.000000,0.859646
12.032001,442.595642,0.859852,0.859852,442.595642,NaN,NaN,4641.510254,0.000000,0.859852
12.033001,442.826324,0.860054,0.860054,442.826324,NaN,NaN,4641.895020,0.000000,0.860054
12.034000,442.687897,0.860260,0.860260,442.687897,NaN,NaN,4642.356445,0.000000,0.860260
12.035001,442.503357,0.860466,0.860466,442.503357,NaN,NaN,4642.740723,0.000000,0.860466
12.036000,442.411102,0.860672,0.860672,442.411102,NaN,NaN,4643.125000,0.000000,0.860672
12.037001,442.595642,0.860878,0.860878,442.595642,NaN,NaN,4643.586426,0.000000,0.860878
12.038000,443.041595,0.861084,0.861084,443.041595,NaN,NaN,4643.971191,0.000000,0.861084
12.039001,443.333801,0.861286,0.861286,443.333801,NaN,NaN,4644.432129,0.000000,0.861286
12.040001,443.379913,0.861492,0.861492,443.379913,NaN,NaN,4644.816895,0.000000,0.861492
12.041000,443.026215,0.861698,0.861698,443.026215,NaN,NaN,4645.201172,0.000000,0.861698
12.042001,443.056976,0.861904,0.861904,443.056976,NaN,NaN,4645.662598,0.000000,0.861904
12.043000,443.441437,0.862110,0.862110,443.441437,NaN,NaN,4646.046875,0.000000,0.862110
12.044001,443.641357,0.862316,0.862316,443.641357,NaN,NaN,4646.508301,0.000000,0.862316
12.045001,443.549072,0.862518,0.862518,443.549072,NaN,NaN,4646.892578,0.000000,0.862518
12.046000,443.410675,0.862724,0.862724,443.410675,NaN,NaN,4647.277344,0.000000,0.862724
12.047001,443.395294,0.862930,0.862930,443.395294,NaN,NaN,4647.738770,0.000000,0.862930
12.048000,443.395294,0.863136,0.863136,443.395294,NaN,NaN,4648.123047,0.000000,0.863136
12.049001,443.641357,0.863342,0.863342,443.641357,NaN,NaN,4648.507324,0.000000,0.863342
12.050000,443.687469,0.863548,0.863548,443.687469,NaN,NaN,4648.968750,0.000000,0.863548
12.051001,443.472198,0.863750,0.863750,443.472198,NaN,NaN,4649.353516,0.000000,0.863750
12.052001,443.472198,0.863956,0.863956,443.472198,NaN,NaN,4649.814453,0.000000,0.863956
12.053000,443.426056,0.864166,0.864166,443.426056,NaN,NaN,4650.199219,0.000000,0.864166
12.054001,443.995056,0.864368,0.864368,443.995056,NaN,NaN,4650.583496,0.000000,0.864368
12.055000,444.025787,0.864574,0.864574,444.025787,NaN,NaN,4651.044922,0.000000,0.864574
12.056001,443.948914,0.864780,0.864780,443.948914,NaN,NaN,4651.429199,0.000000,0.864780
12.057000,443.810516,0.864983,0.864983,443.810516,NaN,NaN,4651.813965,0.000000,0.864983
12.058001,443.687469,0.865192,0.865192,443.687469,NaN,NaN,4652.274902,0.000000,0.865192
12.059001,443.841248,0.865398,0.865398,443.841248,NaN,NaN,4652.659668,0.000000,0.865398
12.060000,443.887390,0.865601,0.865601,443.887390,NaN,NaN,4653.121094,0.000000,0.865601
12.061001,443.779755,0.865810,0.865810,443.779755,NaN,NaN,4653.505371,0.000000,0.865810
12.062000,443.333801,0.866016,0.866016,443.333801,NaN,NaN,4653.889648,0.000000,0.866016
12.063001,443.210754,0.866219,0.866219,443.210754,NaN,NaN,4654.351074,0.000000,0.866219
12.064000,443.226135,0.866425,0.866425,443.226135,NaN,NaN,4654.735840,0.000000,0.866425
12.065001,443.041595,0.866631,0.866631,443.041595,NaN,NaN,4655.120117,0.000000,0.866631
12.066001,443.026215,0.866837,0.866837,443.026215,NaN,NaN,4655.581543,0.000000,0.866837
12.067000,441.749847,0.867043,0.867043,441.749847,NaN,NaN,4655.965820,0.000000,0.867043
12.068001,440.719513,0.867249,0.867249,440.719513,NaN,NaN,4656.427246,0.000000,0.867249
12.069000,439.904480,0.867455,0.867455,439.904480,NaN,NaN,4656.811523,0.000000,0.867455
12.070001,439.381622,0.867661,0.867661,439.381622,NaN,NaN,4657.196289,0.000000,0.867661
12.071000,438.581970,0.867867,0.867867,438.581970,NaN,NaN,4657.657227,0.000000,0.867867
12.072001,437.705414,0.868076,0.868076,437.705414,NaN,NaN,4658.041992,0.000000,0.868076
12.073001,436.798126,0.868279,0.868279,436.798126,NaN,NaN,4658.426270,0.000000,0.868279
12.074000,435.890808,0.868488,0.868488,435.890808,NaN,NaN,4658.887695,0.000000,0.868488
12.075001,435.398712,0.868694,0.868694,435.398712,NaN,NaN,4659.271973,0.000000,0.868694
12.076000,434.552917,0.868896,0.868896,434.552917,NaN,NaN,4659.733398,0.000000,0.868896
12.077001,433.830139,0.869106,0.869106,433.830139,NaN,NaN,4660.117676,0.000000,0.869106
12.078001,432.845947,0.869312,0.869312,432.845947,NaN,NaN,4660.502441,0.000000,0.869312
12.079000,432.184692,0.869518,0.869518,432.184692,NaN,NaN,4660.963867,0.000000,0.869518
12.080001,432.200073,0.869724,0.869724,432.200073,NaN,NaN,4661.348145,0.000000,0.869724
12.081000,432.353851,0.869934,0.869934,432.353851,NaN,NaN,4661.732422,0.000000,0.869934
12.082001,432.415375,0.870136,0.870136,432.415375,NaN,NaN,4662.193848,0.000000,0.870136
12.083000,432.276978,0.870346,0.870346,432.276978,NaN,NaN,4662.578613,0.000000,0.870346
12.084001,432.184692,0.870552,0.870552,432.184692,NaN,NaN,4663.039551,0.000000,0.870552
12.085001,432.123199,0.870758,0.870758,432.123199,NaN,NaN,4663.424316,0.000000,0.870758
12.086000,431.984772,0.870964,0.870964,431.984772,NaN,NaN,4663.808594,0.000000,0.870964
12.087001,430.816040,0.871174,0.871174,430.816040,NaN,NaN,4664.270020,0.000000,0.871174
12.088000,429.201355,0.871376,0.871376,429.201355,NaN,NaN,4664.654297,0.000000,0.871376
12.089001,427.817322,0.871586,0.871586,427.817322,NaN,NaN,4665.039062,0.000000,0.871586
12.090000,426.433319,0.871796,0.871796,426.433319,NaN,NaN,4665.500000,0.000000,0.871796
12.091001,425.402985,0.871998,0.871998,425.402985,NaN,NaN,4665.884766,0.000000,0.871998
12.092001,424.141968,0.872208,0.872208,424.141968,NaN,NaN,4666.346191,0.000000,0.872208
12.093000,422.973236,0.872417,0.872417,422.973236,NaN,NaN,4666.730469,0.000000,0.872417
12.094001,421.527710,0.872623,0.872623,421.527710,NaN,NaN,4667.114746,0.000000,0.872623
12.095000,420.128296,0.872829,0.872829,420.128296,NaN,NaN,4667.576172,0.000000,0.872829
12.096001,419.021088,0.873039,0.873039,419.021088,NaN,NaN,4667.960937,0.000000,0.873039
12.097000,417.867737,0.873245,0.873245,417.867737,NaN,NaN,4668.345215,0.000000,0.873245
12.098001,416.268433,0.873451,0.873451,416.268433,NaN,NaN,4668.806641,0.000000,0.873451
12.099001,415.207336,0.873661,0.873661,415.207336,NaN,NaN,4669.190918,0.000000,0.873661
12.100000,414.822876,0.873871,0.873871,414.822876,NaN,NaN,4669.652344,0.000000,0.873871
12.101001,414.853638,0.874077,0.874077,414.853638,NaN,NaN,4670.036621,0.000000,0.874077
12.102000,415.099701,0.874283,0.874283,415.099701,NaN,NaN,4670.421387,0.000000,0.874283
12.103001,415.207336,0.874493,0.874493,415.207336,NaN,NaN,4670.882324,0.000000,0.874493
12.104001,415.068939,0.874699,0.874699,415.068939,NaN,NaN,4671.267090,0.000000,0.874699
12.105000,414.653717,0.874908,0.874908,414.653717,NaN,NaN,4671.651367,0.000000,0.874908
12.106001,414.484558,0.875118,0.875118,414.484558,NaN,NaN,4672.112793,0.000000,0.875118
12.107000,414.822876,0.875328,0.875328,414.822876,NaN,NaN,4672.497070,0.000000,0.875328
12.108001,414.807495,0.875534,0.875534,414.807495,NaN,NaN,4672.958496,0.000000,0.875534
12.109000,414.776764,0.875740,0.875740,414.776764,NaN,NaN,4673.343262,0.000000,0.875740
12.110001,414.730621,0.875950,0.875950,414.730621,NaN,NaN,4673.727539,0.000000,0.875950
12.111001,415.022797,0.876156,0.876156,415.022797,NaN,NaN,4674.188965,0.000000,0.876156
12.112000,415.438019,0.876366,0.876366,415.438019,NaN,NaN,4674.573242,0.000000,0.876366
12.113001,415.899353,0.876575,0.876575,415.899353,NaN,NaN,4674.957520,0.000000,0.876575
12.114000,416.222290,0.876781,0.876781,416.222290,NaN,NaN,4675.418945,0.000000,0.876781
12.115001,416.145386,0.876991,0.876991,416.145386,NaN,NaN,4675.803711,0.000000,0.876991
12.116000,416.452942,0.877201,0.877201,416.452942,NaN,NaN,4676.264648,0.000000,0.877201
12.117001,416.775909,0.877407,0.877407,416.775909,NaN,NaN,4676.649414,0.000000,0.877407
12.118001,417.498657,0.877613,0.877613,417.498657,NaN,NaN,4677.033691,0.000000,0.877613
12.119000,417.883118,0.877823,0.877823,417.883118,NaN,NaN,4677.495117,0.000000,0.877823
12.120001,417.959991,0.878033,0.878033,417.959991,NaN,NaN,4677.879395,0.000000,0.878033
12.121000,418.083038,0.878239,0.878239,418.083038,NaN,NaN,4678.264160,0.000000,0.878239
12.122001,418.359833,0.878448,0.878448,418.359833,NaN,NaN,4678.725586,0.000000,0.878448
12.123000,418.867310,0.878658,0.878658,418.867310,NaN,NaN,4679.109863,0.000000,0.878658
12.124001,419.236389,0.878864,0.878864,419.236389,NaN,NaN,4679.571289,0.000000,0.878864
12.125001,419.574707,0.879074,0.879074,419.574707,NaN,NaN,4679.955566,0.000000,0.879074
12.126000,419.543945,0.879284,0.879284,419.543945,NaN,NaN,4680.339844,0.000000,0.879284
12.127001,419.805359,0.879490,0.879490,419.805359,NaN,NaN,4680.801270,0.000000,0.879490
12.128000,420.266724,0.879700,0.879700,420.266724,NaN,NaN,4681.186035,0.000000,0.879700
12.129001,420.451263,0.879906,0.879906,420.451263,NaN,NaN,4681.570312,0.000000,0.879906
12.130000,420.835693,0.880112,0.880112,420.835693,NaN,NaN,4682.031738,0.000000,0.880112
12.131001,420.712677,0.880322,0.880322,420.712677,NaN,NaN,4682.416016,0.000000,0.880322
12.132001,420.881836,0.880531,0.880531,420.881836,NaN,NaN,4682.877441,0.000000,0.880531
12.133000,421.466187,0.880741,0.880741,421.466187,NaN,NaN,4683.261719,0.000000,0.880741
12.134001,422.096710,0.880947,0.880947,422.096710,NaN,NaN,4683.646484,0.000000,0.880947
12.135000,422.604187,0.881157,0.881157,422.604187,NaN,NaN,4684.107910,0.000000,0.881157
12.136001,422.727203,0.881367,0.881367,422.727203,NaN,NaN,4684.492187,0.000000,0.881367
12.137001,423.003998,0.881573,0.881573,423.003998,NaN,NaN,4684.953613,0.000000,0.881573
12.138000,423.219299,0.881783,0.881783,423.219299,NaN,NaN,4685.337891,0.000000,0.881783
12.139001,423.696014,0.881992,0.881992,423.696014,NaN,NaN,4685.722168,0.000000,0.881992
12.140000,424.126617,0.882198,0.882198,424.126617,NaN,NaN,4686.183594,0.000000,0.882198
12.141001,424.218872,0.882408,0.882408,424.218872,NaN,NaN,4686.568359,0.000000,0.882408
12.142000,424.111237,0.882614,0.882614,424.111237,NaN,NaN,4686.952637,0.000000,0.882614
12.143001,424.265015,0.882820,0.882820,424.265015,NaN,NaN,4687.414062,0.000000,0.882820
12.144001,424.695587,0.883030,0.883030,424.695587,NaN,NaN,4687.798340,0.000000,0.883030
12.145000,424.695587,0.883240,0.883240,424.695587,NaN,NaN,4688.259766,0.000000,0.883240
12.146001,424.787872,0.883450,0.883450,424.787872,NaN,NaN,4688.644043,0.000000,0.883450
12.147000,424.480286,0.883656,0.883656,424.480286,NaN,NaN,4689.028809,0.000000,0.883656
12.148001,424.357269,0.883865,0.883865,424.357269,NaN,NaN,4689.489746,0.000000,0.883865
12.149000,424.526428,0.884075,0.884075,424.526428,NaN,NaN,4689.874512,0.000000,0.884075
12.150001,424.772491,0.884281,0.884281,424.772491,NaN,NaN,4690.258789,0.000000,0.884281
12.151001,425.095428,0.884491,0.884491,425.095428,NaN,NaN,4690.720215,0.000000,0.884491
12.152000,424.987762,0.884701,0.884701,424.987762,NaN,NaN,4691.104492,0.000000,0.884701
12.153001,425.095428,0.884907,0.884907,425.095428,NaN,NaN,4691.565918,0.000000,0.884907
12.154000,425.418365,0.885117,0.885117,425.418365,NaN,NaN,4691.950684,0.000000,0.885117
12.155001,425.756683,0.885326,0.885326,425.756683,NaN,NaN,4692.334961,0.000000,0.885326
12.156000,425.987335,0.885536,0.885536,425.987335,NaN,NaN,4692.796387,0.000000,0.885536
12.157001,426.064240,0.885742,0.885742,426.064240,NaN,NaN,4693.180664,0.000000,0.885742
12.158001,425.910461,0.885952,0.885952,425.910461,NaN,NaN,4693.564941,0.000000,0.885952
12.159000,425.895081,0.886162,0.886162,425.895081,NaN,NaN,4694.026367,0.000000,0.886162
12.160001,426.325653,0.886368,0.886368,426.325653,NaN,NaN,4694.411133,0.000000,0.886368
12.161000,426.494812,0.886578,0.886578,426.494812,NaN,NaN,4694.872070,0.000000,0.886578
12.162001,426.417938,0.886787,0.886787,426.417938,NaN,NaN,4695.256836,0.000000,0.886787
12.163000,426.156494,0.886993,0.886993,426.156494,NaN,NaN,4695.641113,0.000000,0.886993
12.164001,426.079620,0.887203,0.887203,426.079620,NaN,NaN,4696.102539,0.000000,0.887203
12.165001,426.079620,0.887413,0.887413,426.079620,NaN,NaN,4696.486816,0.000000,0.887413
12.166000,426.371796,0.887623,0.887623,426.371796,NaN,NaN,4696.871582,0.000000,0.887623
12.167001,426.510193,0.887829,0.887829,426.510193,NaN,NaN,4697.333008,0.000000,0.887829
12.168000,426.264160,0.888039,0.888039,426.264160,NaN,NaN,4697.717285,0.000000,0.888039
12.169001,426.156494,0.888248,0.888248,426.156494,NaN,NaN,4698.178711,0.000000,0.888248
12.170001,426.371796,0.888454,0.888454,426.371796,NaN,NaN,4698.562988,0.000000,0.888454
12.171000,426.802399,0.888664,0.888664,426.802399,NaN,NaN,4698.947266,0.000000,0.888664
12.172001,426.971558,0.888874,0.888874,426.971558,NaN,NaN,4699.408691,0.000000,0.888874
12.173000,427.063812,0.889080,0.889080,427.063812,NaN,NaN,4699.793457,0.000000,0.889080
12.174001,426.940796,0.889290,0.889290,426.940796,NaN,NaN,4700.177734,0.000000,0.889290
12.175000,427.109955,0.889500,0.889500,427.109955,NaN,NaN,4700.639160,0.000000,0.889500
12.176001,427.463654,0.889706,0.889706,427.463654,NaN,NaN,4701.023437,0.000000,0.889706
12.177001,427.709686,0.889915,0.889915,427.709686,NaN,NaN,4701.484863,0.000000,0.889915
12.178000,427.848083,0.890125,0.890125,427.848083,NaN,NaN,4701.869141,0.000000,0.890125
12.179001,427.648163,0.890335,0.890335,427.648163,NaN,NaN,4702.253906,0.000000,0.890335
12.180000,427.663544,0.890541,0.890541,427.663544,NaN,NaN,4702.715332,0.000000,0.890541
12.181001,427.878845,0.890755,0.890755,427.878845,NaN,NaN,4703.099609,0.000000,0.890755
12.182000,428.232544,0.890961,0.890961,428.232544,NaN,NaN,4703.483887,0.000000,0.890961
12.183001,428.524719,0.891171,0.891171,428.524719,NaN,NaN,4703.945312,0.000000,0.891171
12.184001,428.386322,0.891380,0.891380,428.386322,NaN,NaN,4704.329590,0.000000,0.891380
12.185000,428.493958,0.891590,0.891590,428.493958,NaN,NaN,4704.791016,0.000000,0.891590
12.186001,428.663116,0.891796,0.891796,428.663116,NaN,NaN,4705.175781,0.000000,0.891796
12.187000,429.155212,0.892006,0.892006,429.155212,NaN,NaN,4705.560059,0.000000,0.892006
12.188001,429.493530,0.892216,0.892216,429.493530,NaN,NaN,4706.021484,0.000000,0.892216
12.189000,429.662689,0.892426,0.892426,429.662689,NaN,NaN,4706.405762,0.000000,0.892426
12.190001,429.754974,0.892632,0.892632,429.754974,NaN,NaN,4706.790527,0.000000,0.892632
12.191001,429.831848,0.892841,0.892841,429.831848,NaN,NaN,4707.251465,0.000000,0.892841
12.192000,430.400848,0.893055,0.893055,430.400848,NaN,NaN,4707.636230,0.000000,0.893055
12.193001,430.769928,0.893261,0.893261,430.769928,NaN,NaN,4708.097656,0.000000,0.893261
12.194000,431.154358,0.893471,0.893471,431.154358,NaN,NaN,4708.481934,0.000000,0.893471
12.195001,431.231262,0.893681,0.893681,431.231262,NaN,NaN,4708.866211,0.000000,0.893681
12.196001,431.323517,0.893887,0.893887,431.323517,NaN,NaN,4709.327637,0.000000,0.893887
12.197001,431.677216,0.894096,0.894096,431.677216,NaN,NaN,4709.711914,0.000000,0.894096
12.198001,432.153931,0.894306,0.894306,432.153931,NaN,NaN,4710.096680,0.000000,0.894306
12.199000,432.676788,0.894520,0.894520,432.676788,NaN,NaN,4710.558105,0.000000,0.894520
12.200001,432.707550,0.894726,0.894726,432.707550,NaN,NaN,4710.942383,0.000000,0.894726
12.201000,432.538391,0.894936,0.894936,432.538391,NaN,NaN,4711.403809,0.000000,0.894936
12.202001,432.676788,0.895145,0.895145,432.676788,NaN,NaN,4711.788086,0.000000,0.895145
12.203001,432.984344,0.895351,0.895351,432.984344,NaN,NaN,4712.172852,0.000000,0.895351
12.204000,433.230408,0.895561,0.895561,433.230408,NaN,NaN,4712.633789,0.000000,0.895561
12.205001,433.261169,0.895771,0.895771,433.261169,NaN,NaN,4713.018555,0.000000,0.895771
12.206000,433.230408,0.895985,0.895985,433.230408,NaN,NaN,4713.402832,0.000000,0.895985
12.207001,433.153503,0.896191,0.896191,433.153503,NaN,NaN,4713.864258,0.000000,0.896191
12.208000,433.384186,0.896400,0.896400,433.384186,NaN,NaN,4714.248535,0.000000,0.896400
12.209001,433.614868,0.896610,0.896610,433.614868,NaN,NaN,4714.709961,0.000000,0.896610
12.210001,433.691742,0.896816,0.896816,433.691742,NaN,NaN,4715.094238,0.000000,0.896816
12.211000,433.445709,0.897026,0.897026,433.445709,NaN,NaN,4715.479004,0.000000,0.897026
12.212001,433.122772,0.897236,0.897236,433.122772,NaN,NaN,4715.940430,0.000000,0.897236
12.213000,433.353424,0.897446,0.897446,433.353424,NaN,NaN,4716.324707,0.000000,0.897446
12.214001,433.645630,0.897655,0.897655,433.645630,NaN,NaN,4716.708984,0.000000,0.897655
12.215000,430.354706,0.897865,0.897865,430.354706,NaN,NaN,4717.170410,0.000000,0.897865
12.216001,424.972382,0.898075,0.898075,424.972382,NaN,NaN,4717.554687,0.000000,0.898075
12.217001,419.221008,0.898281,0.898281,419.221008,NaN,NaN,4718.016113,0.000000,0.898281
12.218000,413.777191,0.898495,0.898495,413.777191,NaN,NaN,4718.400879,0.000000,0.898495
12.219001,408.210327,0.898705,0.898705,408.210327,NaN,NaN,4718.785156,0.000000,0.898705
12.220000,402.674225,0.898914,0.898914,402.674225,NaN,NaN,4719.246582,0.000000,0.898914
12.221001,396.861328,0.899124,0.899124,396.861328,NaN,NaN,4719.630859,0.000000,0.899124
12.222000,390.848511,0.899338,0.899338,390.848511,NaN,NaN,4720.015625,0.000000,0.899338
12.223001,385.174011,0.899551,0.899551,385.174011,NaN,NaN,4720.476562,0.000000,0.899551
12.224001,379.668671,0.899757,0.899757,379.668671,NaN,NaN,4720.861328,0.000000,0.899757
12.225000,374.194092,0.899971,0.899971,374.194092,NaN,NaN,4721.322754,0.000000,0.899971
12.226001,368.427307,0.900185,0.900185,368.427307,NaN,NaN,4721.707031,0.000000,0.900185
12.227000,362.798950,0.900394,0.900394,362.798950,NaN,NaN,4722.091309,0.000000,0.900394
12.228001,361.368774,0.900608,0.900608,361.368774,NaN,NaN,4722.552734,0.000000,0.900608
12.229001,361.030457,0.900826,0.900826,361.030457,NaN,NaN,4722.937012,0.000000,0.900826
12.230000,361.476440,0.901039,0.901039,361.476440,NaN,NaN,4723.398437,0.000000,0.901039
12.231001,361.660980,0.901249,0.901249,361.660980,NaN,NaN,4723.783203,0.000000,0.901249
12.232000,361.676361,0.901463,0.901463,361.676361,NaN,NaN,4724.167480,0.000000,0.901463
12.233001,361.907013,0.901676,0.901676,361.907013,NaN,NaN,4724.628906,0.000000,0.901676
12.234000,362.106934,0.901890,0.901890,362.106934,NaN,NaN,4725.013184,0.000000,0.901890
12.235001,362.629791,0.902100,0.902100,362.629791,NaN,NaN,4725.397949,0.000000,0.902100
12.236001,362.998871,0.902313,0.902313,362.998871,NaN,NaN,4725.858887,0.000000,0.902313
12.237000,363.306427,0.902531,0.902531,363.306427,NaN,NaN,4726.243652,0.000000,0.902531
12.238001,363.460205,0.902744,0.902744,363.460205,NaN,NaN,4726.705078,0.000000,0.902744
12.239000,363.983063,0.902954,0.902954,363.983063,NaN,NaN,4727.089355,0.000000,0.902954
12.240001,364.721191,0.903168,0.903168,364.721191,NaN,NaN,4727.473633,0.000000,0.903168
12.241000,365.290192,0.903381,0.903381,365.290192,NaN,NaN,4727.935059,0.000000,0.903381
12.242001,365.628510,0.903595,0.903595,365.628510,NaN,NaN,4728.319336,0.000000,0.903595
12.243001,365.905304,0.903809,0.903809,365.905304,NaN,NaN,4728.704102,0.000000,0.903809
12.244000,366.228241,0.904022,0.904022,366.228241,NaN,NaN,4729.165527,0.000000,0.904022
12.245001,366.720337,0.904236,0.904236,366.720337,NaN,NaN,4729.549805,0.000000,0.904236
12.246000,367.396973,0.904446,0.904446,367.396973,NaN,NaN,4730.011230,0.000000,0.904446
12.247001,368.104370,0.904659,0.904659,368.104370,NaN,NaN,4730.395508,0.000000,0.904659
12.248000,368.258148,0.904873,0.904873,368.258148,NaN,NaN,4730.780273,0.000000,0.904873
12.249001,368.781006,0.905090,0.905090,368.781006,NaN,NaN,4731.241211,0.000000,0.905090
12.250001,369.273102,0.905300,0.905300,369.273102,NaN,NaN,4731.625977,0.000000,0.905300
12.251000,369.811340,0.905514,0.905514,369.811340,NaN,NaN,4732.010254,0.000000,0.905514
12.252001,370.241913,0.905727,0.905727,370.241913,NaN,NaN,4732.471680,0.000000,0.905727
12.253000,370.626373,0.905941,0.905941,370.626373,NaN,NaN,4732.855957,0.000000,0.905941
12.254001,370.995453,0.906151,0.906151,370.995453,NaN,NaN,4733.317383,0.000000,0.906151
12.255000,371.333771,0.906368,0.906368,371.333771,NaN,NaN,4733.701660,0.000000,0.906368
12.256001,371.933502,0.906582,0.906582,371.933502,NaN,NaN,4734.086426,0.000000,0.906582
12.257001,372.502502,0.906792,0.906792,372.502502,NaN,NaN,4734.547852,0.000000,0.906792
12.258000,372.625519,0.907005,0.907005,372.625519,NaN,NaN,4734.932129,0.000000,0.907005
12.259001,372.748535,0.907219,0.907219,372.748535,NaN,NaN,4735.316406,0.000000,0.907219
12.260000,372.886932,0.907433,0.907433,372.886932,NaN,NaN,4735.777832,0.000000,0.907433
12.261001,373.256012,0.907646,0.907646,373.256012,NaN,NaN,4736.162598,0.000000,0.907646
12.262001,373.671234,0.907860,0.907860,373.671234,NaN,NaN,4736.623535,0.000000,0.907860
12.263000,374.055664,0.908073,0.908073,374.055664,NaN,NaN,4737.008301,0.000000,0.908073
12.264001,374.163330,0.908287,0.908287,374.163330,NaN,NaN,4737.392578,0.000000,0.908287
12.265000,374.440125,0.908497,0.908497,374.440125,NaN,NaN,4737.854004,0.000000,0.908497
12.266001,374.886078,0.908710,0.908710,374.886078,NaN,NaN,4738.238281,0.000000,0.908710
12.267000,375.347443,0.908928,0.908928,375.347443,NaN,NaN,4738.623047,0.000000,0.908928
12.268001,375.885651,0.909142,0.909142,375.885651,NaN,NaN,4739.083984,0.000000,0.909142
12.269001,376.147095,0.909351,0.909351,376.147095,NaN,NaN,4739.468750,0.000000,0.909351
12.270000,376.562286,0.909565,0.909565,376.562286,NaN,NaN,4739.930176,0.000000,0.909565
12.271001,376.823730,0.909779,0.909779,376.823730,NaN,NaN,4740.314453,0.000000,0.909779
12.272000,377.423462,0.909988,0.909988,377.423462,NaN,NaN,4740.698730,0.000000,0.909988
12.273001,377.915558,0.910206,0.910206,377.915558,NaN,NaN,4741.160156,0.000000,0.910206
12.274000,378.284637,0.910419,0.910419,378.284637,NaN,NaN,4741.544922,0.000000,0.910419
12.275001,378.438416,0.910633,0.910633,378.438416,NaN,NaN,4741.929199,0.000000,0.910633
12.276001,378.669098,0.910843,0.910843,378.669098,NaN,NaN,4742.390625,0.000000,0.910843
12.277000,379.084290,0.911057,0.911057,379.084290,NaN,NaN,4742.774902,0.000000,0.911057
12.278001,379.545654,0.911274,0.911274,379.545654,NaN,NaN,4743.236328,0.000000,0.911274
12.279000,379.868591,0.911488,0.911488,379.868591,NaN,NaN,4743.620605,0.000000,0.911488
12.280001,380.022369,0.911697,0.911697,380.022369,NaN,NaN,4744.005371,0.000000,0.911697
12.281000,380.253021,0.911911,0.911911,380.253021,NaN,NaN,4744.466309,0.000000,0.911911
12.282001,380.422180,0.912125,0.912125,380.422180,NaN,NaN,4744.851074,0.000000,0.912125
12.283001,380.914276,0.912338,0.912338,380.914276,NaN,NaN,4745.235352,0.000000,0.912338
12.284000,381.375641,0.912552,0.912552,381.375641,NaN,NaN,4745.696777,0.000000,0.912552
12.285001,381.667816,0.912766,0.912766,381.667816,NaN,NaN,4746.081055,0.000000,0.912766
12.286000,381.898468,0.912979,0.912979,381.898468,NaN,NaN,4746.542480,0.000000,0.912979
12.287001,382.421326,0.913193,0.913193,382.421326,NaN,NaN,4746.927246,0.000000,0.913193
